{'GOS timestamp': '20240826T12:24:19.279742', 'GTR timestamp': 2150098824, 'Packet counter': 56395, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 4, 'Sensor 1': 1530079, 'Sensor 2': 1540239, 'Sensor 3': 1550032, 'Sensor 4': 1560201, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157349930, 'Packet counter': 63646, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541034, 'Sensor 2': 1560220, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157350930, 'Packet counter': 63647, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541042, 'Sensor 2': 1560221, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157351930, 'Packet counter': 63648, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541047, 'Sensor 2': 1560221, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157352930, 'Packet counter': 63649, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541055, 'Sensor 2': 1560222, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157353930, 'Packet counter': 63650, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541061, 'Sensor 2': 1560222, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157354930, 'Packet counter': 63651, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541067, 'Sensor 2': 1560223, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157355930, 'Packet counter': 63652, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541074, 'Sensor 2': 1560223, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157358930, 'Packet counter': 63655, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 2, 'Sensor 1': 1541088, 'Sensor 2': 1560224, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157359930, 'Packet counter': 63656, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157360930, 'Packet counter': 63657, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157361930, 'Packet counter': 63658, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157362930, 'Packet counter': 63659, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157363930, 'Packet counter': 63660, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157364930, 'Packet counter': 63661, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157365930, 'Packet counter': 63662, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 4, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157368930, 'Packet counter': 63665, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540837, 'Sensor 2': 1560954, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157369930, 'Packet counter': 63666, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540841, 'Sensor 2': 1560959, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157370930, 'Packet counter': 63667, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540846, 'Sensor 2': 1560966, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157371930, 'Packet counter': 63668, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540851, 'Sensor 2': 1560973, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157372930, 'Packet counter': 63669, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540856, 'Sensor 2': 1560980, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157373930, 'Packet counter': 63670, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540862, 'Sensor 2': 1560987, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157374930, 'Packet counter': 63671, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540868, 'Sensor 2': 1560994, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157375930, 'Packet counter': 63672, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 5, 'Sensors': 2, 'Sensor 1': 1540874, 'Sensor 2': 1561002, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157378930, 'Packet counter': 63675, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 4, 'Sensor 1': 1530153, 'Sensor 2': 1540890, 'Sensor 3': 1549926, 'Sensor 4': 1561023, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157379930, 'Packet counter': 63676, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530153, 'Sensor 2': 1549925, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157380930, 'Packet counter': 63677, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530154, 'Sensor 2': 1549923, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157381930, 'Packet counter': 63678, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530155, 'Sensor 2': 1549922, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157382931, 'Packet counter': 63679, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530156, 'Sensor 2': 1549921, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157383930, 'Packet counter': 63680, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530157, 'Sensor 2': 1549919, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157384931, 'Packet counter': 63681, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530158, 'Sensor 2': 1549919, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157385930, 'Packet counter': 63682, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 6, 'Sensors': 2, 'Sensor 1': 1530159, 'Sensor 2': 1549918, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157388931, 'Packet counter': 63685, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 2, 'Sensor 1': 1530162, 'Sensor 2': 1549917, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157389931, 'Packet counter': 63686, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157390931, 'Packet counter': 63687, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157391931, 'Packet counter': 63688, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157392931, 'Packet counter': 63689, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157393931, 'Packet counter': 63690, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157394931, 'Packet counter': 63691, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157395931, 'Packet counter': 63692, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 7, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157398931, 'Packet counter': 63695, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157399931, 'Packet counter': 63696, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157400931, 'Packet counter': 63697, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157401931, 'Packet counter': 63698, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157402931, 'Packet counter': 63699, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157403931, 'Packet counter': 63700, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157404931, 'Packet counter': 63701, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.588925', 'GTR timestamp': 2157405931, 'Packet counter': 63702, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 8, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157408931, 'Packet counter': 63705, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157409931, 'Packet counter': 63706, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157410931, 'Packet counter': 63707, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157411931, 'Packet counter': 63708, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157412931, 'Packet counter': 63709, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157413931, 'Packet counter': 63710, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157414931, 'Packet counter': 63711, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157415931, 'Packet counter': 63712, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 1, 'Sensors': 0, 'Sensor 1': 0, 'Sensor 2': 0, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157418931, 'Packet counter': 63715, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530297, 'Sensor 2': 1550175, 'Sensor 3': 1570195, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157419931, 'Packet counter': 63716, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530297, 'Sensor 2': 1550176, 'Sensor 3': 1570195, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157420931, 'Packet counter': 63717, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530300, 'Sensor 2': 1550177, 'Sensor 3': 1570196, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157421931, 'Packet counter': 63718, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530301, 'Sensor 2': 1550177, 'Sensor 3': 1570196, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157422931, 'Packet counter': 63719, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530303, 'Sensor 2': 1550178, 'Sensor 3': 1570196, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157423931, 'Packet counter': 63720, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530305, 'Sensor 2': 1550179, 'Sensor 3': 1570196, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157424931, 'Packet counter': 63721, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530306, 'Sensor 2': 1550179, 'Sensor 3': 1570196, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157425931, 'Packet counter': 63722, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 2, 'Sensors': 3, 'Sensor 1': 1530307, 'Sensor 2': 1550180, 'Sensor 3': 1570197, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157428931, 'Packet counter': 63725, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 5, 'Sensor 1': 1530310, 'Sensor 2': 1541538, 'Sensor 3': 1550182, 'Sensor 4': 1560250, 'Sensor 5': 1570197, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157429931, 'Packet counter': 63726, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541540, 'Sensor 2': 1560251, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157430931, 'Packet counter': 63727, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541543, 'Sensor 2': 1560250, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157431931, 'Packet counter': 63728, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541547, 'Sensor 2': 1560251, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
{'GOS timestamp': '20240826T12:24:26.664909', 'GTR timestamp': 2157432931, 'Packet counter': 63729, 'Gator index': 449, 'Sync status': 1, 'TEC status': 1, 'Channel': 3, 'Sensors': 2, 'Sensor 1': 1541551, 'Sensor 2': 1560250, 'Sensor 3': 0, 'Sensor 4': 0, 'Sensor 5': 0, 'Sensor 6': 0, 'Sensor 7': 0, 'Sensor 8': 0}
